itemid,                    name, sell_single, buy_single, price_single, stock_single, sell_stacks, buy_stacks, price_stacks, stock_stacks
17005,             lufaise_fly,1,1,27,5,1,1,2673,10
17014,        hume_fishing_rod,1,1,1080,5,0,1,1,10
17015,             halcyon_rod,1,1,1114,5,0,1,1,10
17016,          pet_food_alpha,1,1,2,5,1,1,24,10
17017,           pet_food_beta,1,1,16,5,1,1,192,10
17018,           pet_fd._gamma,1,1,57,5,1,1,684,10
17019,          pet_food_delta,1,1,93,5,1,1,1116,10
17020,         pet_fd._epsilon,1,1,127,5,1,1,1524,10
17021,           pet_food_zeta,1,1,153,5,1,1,1836,10
17024,                ash_club,1,1,18,5,0,1,1,10
17025,           chestnut_club,1,1,290,5,0,1,1,10
17026,             bone_cudgel,1,1,783,5,0,1,1,10
17027,              oak_cudgel,1,1,1248,5,0,1,1,10
17028,         freeswords_club,1,1,124,5,0,1,1,10
17029,            bouncer_club,1,1,460,5,0,1,1,10
17030,              great_club,1,1,1126,5,0,1,1,10
17033,          bone_cudgel_+1,1,1,1055,5,0,1,1,10
17034,             bronze_mace,1,1,47,5,0,1,1,10
17035,                    mace,1,1,808,5,0,1,1,10
17036,            mythril_mace,1,1,2256,5,0,1,1,10
17037,          darksteel_mace,1,1,4935,5,0,1,1,10
17038,                buzdygan,1,1,3211,5,0,1,1,10
17039,           platinum_mace,1,1,3030,5,0,1,1,10
17040,             warp_cudgel,1,1,2040,5,0,1,1,10
17041,               holy_mace,1,1,3102,5,0,1,1,10
17042,           bronze_hammer,1,1,85,5,0,1,1,10
17043,            brass_hammer,1,1,463,5,0,1,1,10
17044,               warhammer,1,1,1093,5,0,1,1,10
17045,                    maul,1,1,2280,5,0,1,1,10
17046,          darksteel_maul,1,1,6012,5,0,1,1,10
17048,        decurions_hammer,1,1,855,5,0,1,1,10
17049,              maple_wand,1,1,17,5,0,1,1,10
17050,             willow_wand,1,1,74,5,0,1,1,10
17051,                yew_wand,1,1,261,5,0,1,1,10
17052,           chestnut_wand,1,1,714,5,0,1,1,10
17053,               rose_wand,1,1,1394,5,0,1,1,10
17054,              ebony_wand,1,1,2713,5,0,1,1,10
17056,             mythic_wand,1,1,2487,5,0,1,1,10
17059,              bronze_rod,1,1,25,5,0,1,1,10
17060,                     rod,1,1,144,5,0,1,1,10
17061,             mythril_rod,1,1,782,5,0,1,1,10
17062,                bone_rod,1,1,1122,5,0,1,1,10
17063,           darksteel_rod,1,1,2758,5,0,1,1,10
17064,                 scepter,1,1,3256,5,0,1,1,10
17065,            platinum_rod,1,1,3166,5,0,1,1,10
17067,         ryl._guards_rod,1,1,2487,5,0,1,1,10
17068,               onion_rod,1,1,2633,5,0,1,1,10
17070,              living_rod,1,1,2252,5,0,1,1,10
17071,                heat_rod,1,1,532,5,0,1,1,10
17072,             liliths_rod,1,1,2295,5,0,1,1,10
17073,             mistilteinn,1,1,3166,5,0,1,1,10
17075,                star_rod,1,1,3392,5,0,1,1,10
17076,              earth_wand,1,1,408,5,0,1,1,10
17080,               holy_maul,1,1,3192,5,0,1,1,10
17081,               brass_rod,1,1,138,5,0,1,1,10
17082,           tct.mag._wand,1,1,1086,5,0,1,1,10
17083,             time_hammer,1,1,4417,5,0,1,1,10
17085,               holy_wand,1,1,2968,5,0,1,1,10
17086,          bronze_mace_+1,1,1,60,5,0,1,1,10
17087,           maple_wand_+1,1,1,20,5,0,1,1,10
17088,               ash_staff,1,1,16,5,0,1,1,10
17089,             holly_staff,1,1,127,5,0,1,1,10
17090,               elm_staff,1,1,601,5,0,1,1,10
17091,               oak_staff,1,1,1218,5,0,1,1,10
17092,          mahogany_staff,1,1,2356,5,0,1,1,10
17093,              rune_staff,1,1,10383,5,0,1,1,10
17094,          wis.wiz._staff,1,1,8158,5,0,1,1,10
17095,                ash_pole,1,1,105,5,0,1,1,10
17096,              holly_pole,1,1,423,5,0,1,1,10
17097,                elm_pole,1,1,760,5,0,1,1,10
17098,                oak_pole,1,1,1560,5,0,1,1,10
17099,           mahogany_pole,1,1,7854,5,0,1,1,10
17100,              ebony_pole,1,1,4337,5,0,1,1,10
17101,             mythic_pole,1,1,4858,5,0,1,1,10
17102,        eight-sided_pole,1,1,1164,5,0,1,1,10
17103,         mercenarys_pole,1,1,2669,5,0,1,1,10
17104,             onion_staff,1,1,3438,5,0,1,1,10
17106,              rockmasher,1,1,8306,5,0,1,1,10
17108,           healing_staff,1,1,8158,5,0,1,1,10
17111,           bronze_rod_+1,1,1,25,5,0,1,1,10
17114,            holy_maul_+1,1,1,3639,5,0,1,1,10
17115,            warhammer_+1,1,1,1392,5,0,1,1,10
17116,            misery_staff,1,1,447,5,0,1,1,10
17117,             hypno_staff,1,1,811,5,0,1,1,10
17119,             elm_pole_+1,1,1,5561,5,0,1,1,10
17120,             oak_pole_+1,1,1,1692,5,0,1,1,10
17121,                 maul_+1,1,1,2850,5,0,1,1,10
17122,             ash_pole_+1,1,1,120,5,0,1,1,10
17123,            ash_staff_+1,1,1,20,5,0,1,1,10
17124,           holly_pole_+1,1,1,538,5,0,1,1,10
17125,          holly_staff_+1,1,1,156,5,0,1,1,10
17126,            elm_staff_+1,1,1,1078,5,0,1,1,10
17127,            oak_staff_+1,1,1,1798,5,0,1,1,10
17128,              lgn._staff,1,1,156,5,0,1,1,10
17129,         musketeers_pole,1,1,6800,5,0,1,1,10
17130,        freeswords_staff,1,1,1483,5,0,1,1,10
17132,           monster_signa,1,1,751,5,0,1,1,10
17133,          chanters_staff,1,1,5933,5,0,1,1,10
17134,           dolphin_staff,1,1,4004,5,0,1,1,10
17135,            walrus_staff,1,1,7416,5,0,1,1,10
17136,              sloth_wand,1,1,4222,5,0,1,1,10
17137,             ash_club_+1,1,1,26,5,0,1,1,10
17138,          willow_wand_+1,1,1,121,5,0,1,1,10
17139,              solid_club,1,1,447,5,0,1,1,10
17140,             yew_wand_+1,1,1,414,5,0,1,1,10
17141,              solid_wand,1,1,1099,5,0,1,1,10
17142,           oak_cudgel_+1,1,1,1812,5,0,1,1,10
17143,            rose_wand_+1,1,1,2160,5,0,1,1,10
17144,        bronze_hammer_+1,1,1,102,5,0,1,1,10
17145,                 mace_+1,1,1,1030,5,0,1,1,10
17146,                  rod_+1,1,1,180,5,0,1,1,10
17147,         mythril_mace_+1,1,1,1978,5,0,1,1,10
17148,            brass_rod_+1,1,1,224,5,0,1,1,10
17149,         brass_hammer_+1,1,1,586,5,0,1,1,10
17150,           ryl.sqr._mace,1,1,1356,5,0,1,1,10
17151,            msk.cmd._rod,1,1,2487,5,0,1,1,10
17152,                shortbow,1,1,11,5,0,1,1,10
17153,                self_bow,1,1,134,5,0,1,1,10
17154,             wrapped_bow,1,1,1320,5,0,1,1,10
17155,           composite_bow,1,1,1250,5,0,1,1,10
17156,                   kaman,1,1,1912,5,0,1,1,10
17157,               rapid_bow,1,1,3609,5,0,1,1,10
17158,                rune_bow,1,1,12000,5,0,1,1,10
17159,          freeswords_bow,1,1,228,5,0,1,1,10
17160,                 longbow,1,1,123,5,0,1,1,10
17161,               power_bow,1,1,991,5,0,1,1,10
17162,               great_bow,1,1,3116,5,0,1,1,10
17163,              battle_bow,1,1,1948,5,0,1,1,10
17164,                 war_bow,1,1,4080,5,0,1,1,10
17165,       arco_de_velocidad,1,1,3457,5,0,1,1,10
17166,            lamian_kaman,1,1,2186,5,0,1,1,10
17167,        ryl.arc._longbow,1,1,433,5,0,1,1,10
17170,               speed_bow,1,1,2513,5,0,1,1,10
17172,          wrapped_bow_+1,1,1,1678,5,0,1,1,10
17173,              war_bow_+1,1,1,4248,5,0,1,1,10
17175,             shortbow_+1,1,1,13,5,0,1,1,10
17176,             self_bow_+1,1,1,167,5,0,1,1,10
17177,              longbow_+1,1,1,82,5,0,1,1,10
17178,            power_bow_+1,1,1,652,5,0,1,1,10
17179,        composite_bow_+1,1,1,1332,5,0,1,1,10
17180,            great_bow_+1,1,1,3496,5,0,1,1,10
17181,           battle_bow_+1,1,1,3660,5,0,1,1,10
17182,                kaman_+1,1,1,2550,5,0,1,1,10
17183,         hunters_longbow,1,1,886,5,0,1,1,10
17184,           assassins_bow,1,1,2484,5,0,1,1,10
17186,         sagittarius_bow,1,1,2581,5,0,1,1,10
17187,             eurytos_bow,1,1,2678,5,0,1,1,10
17189,            rapid_bow_+1,1,1,4511,5,0,1,1,10
17190,                  sarnga,1,1,2873,5,0,1,1,10
17191,            pharaohs_bow,1,1,3068,5,0,1,1,10
17193,              shadow_bow,1,1,1655,5,0,1,1,10
17194,           shadow_bow_+1,1,1,2068,5,0,1,1,10
17195,         windurstian_bow,1,1,730,5,0,1,1,10
17196,          federation_bow,1,1,332,5,0,1,1,10
17197,          san_dorian_bow,1,1,730,5,0,1,1,10
17198,             kingdom_bow,1,1,912,5,0,1,1,10
17200,              rosenbogen,1,1,3409,5,0,1,1,10
17201,           rosenbogen_+1,1,1,4261,5,0,1,1,10
17202,             platoon_bow,1,1,1122,5,0,1,1,10
17203,              shikar_bow,1,1,1533,5,0,1,1,10
17204,              mighty_bow,1,1,3409,5,0,1,1,10
17205,                 gendawa,1,1,3409,5,0,1,1,10
17206,              gendawa_+1,1,1,4261,5,0,1,1,10
17209,             martial_bow,1,1,3506,5,0,1,1,10
17210,             martial_gun,1,1,4256,5,0,1,1,10
17211,           almogavar_bow,1,1,1000,5,0,1,1,10
17213,               staurobow,1,1,6630,5,0,1,1,10
17214,            staurobow_+1,1,1,8287,5,0,1,1,10
17215,          thugs_zamburak,1,1,2200,5,0,1,1,10
17216,          light_crossbow,1,1,45,5,0,1,1,10
17217,                crossbow,1,1,471,5,0,1,1,10
17218,                zamburak,1,1,1710,5,0,1,1,10
17219,                arbalest,1,1,2015,5,0,1,1,10
17220,          heavy_crossbow,1,1,3547,5,0,1,1,10
17221,           rpt._crossbow,1,1,5425,5,0,1,1,10
17222,                 hexagun,1,1,3842,5,0,1,1,10
17223,           lgn._crossbow,1,1,294,5,0,1,1,10
17224,         killer_crossbow,1,1,2364,5,0,1,1,10
17225,             crossbow_+1,1,1,471,5,0,1,1,10
17226,             arbalest_+1,1,1,2635,5,0,1,1,10
17227,        heavy_crossbow+1,1,1,4433,5,0,1,1,10
17228,       light_crossbow_+1,1,1,56,5,0,1,1,10
17229,             zamburak_+1,1,1,1748,5,0,1,1,10
17230,          power_crossbow,1,1,2490,5,0,1,1,10
17231,          tells_crossbow,1,1,2601,5,0,1,1,10
17232,           lion_crossbow,1,1,7885,5,0,1,1,10
17233,        machine_crossbow,1,1,4079,5,0,1,1,10
17234,        flagel._crossbow,1,1,4020,5,0,1,1,10
17235,                armbrust,1,1,4950,5,0,1,1,10
17236,            leo_crossbow,1,1,6235,5,0,1,1,10
17237,         leo_crossbow_+1,1,1,7793,5,0,1,1,10
17238,           bas._crossbow,1,1,886,5,0,1,1,10
17239,           rep._crossbow,1,1,1107,5,0,1,1,10
17240,           lightning_bow,1,1,3366,5,0,1,1,10
17241,        lightning_bow_+1,1,1,4207,5,0,1,1,10
17242,            velocity_bow,1,1,5330,5,0,1,1,10
17243,         velocity_bow_+1,1,1,6662,5,0,1,1,10
17245,         grosveneurs_bow,1,1,4138,5,0,1,1,10
17246,         ziskas_crossbow,1,1,4197,5,0,1,1,10
17247,                rikonodo,1,1,12000,5,0,1,1,10
17248,                arquebus,1,1,5204,5,0,1,1,10
17249,           magoichis_gun,1,1,3842,5,0,1,1,10
17250,           matchlock_gun,1,1,3310,5,0,1,1,10
17251,                hellfire,1,1,4138,5,0,1,1,10
17252,                culverin,1,1,8082,5,0,1,1,10
17253,           musketeer_gun,1,1,16362,5,0,1,1,10
17254,             arquebus_+1,1,1,1625,5,0,1,1,10
17255,            hakenbuechse,1,1,413,5,0,1,1,10
17256,          serpentine_gun,1,1,10300,5,0,1,1,10
17257,             bandits_gun,1,1,2000,5,0,1,1,10
17258,          bandits_gun_+1,1,1,2100,5,0,1,1,10
17259,             pirates_gun,1,1,4320,5,0,1,1,10
17260,          pirates_gun_+1,1,1,1995,5,0,1,1,10
17261,        matchlock_gun_+1,1,1,4137,5,0,1,1,10
17262,            corsairs_gun,1,1,4434,5,0,1,1,10
17263,         corsairs_gun_+1,1,1,5542,5,0,1,1,10
17264,             hellfire_+1,1,1,5172,5,0,1,1,10
17265,             tanegashima,1,1,1866,5,0,1,1,10
17266,          tanegashima_+1,1,1,1403,5,0,1,1,10
17267,             negoroshiki,1,1,2483,5,0,1,1,10
17268,          negoroshiki_+1,1,1,3103,5,0,1,1,10
17269,        musketeer_gun_+1,1,1,3695,5,0,1,1,10
17270,        musketeer_gun_+2,1,1,4618,5,0,1,1,10
17271,             platoon_gun,1,1,1100,5,0,1,1,10
17272,            military_gun,1,1,4612,5,0,1,1,10
17274,          deluxe_carbine,1,1,9200,5,0,1,1,10
17276,          atq._bullet_+1,1,1,27,5,1,1,2673,10
17277,           hedgehog_bomb,1,1,1800,5,0,1,1,10
17278,             gold_bullet,1,1,35,5,1,1,3465,10
17279,       moonring_blade_+1,1,1,3901,5,0,1,1,10
17280,               boomerang,1,1,339,5,0,1,1,10
17281,                wingedge,1,1,1266,5,0,1,1,10
17282,        cmb.cst._bmerang,1,1,2340,5,0,1,1,10
17283,         jr.msk._chakram,1,1,3190,5,0,1,1,10
17284,                 chakram,1,1,1463,5,0,1,1,10
17285,          moonring_blade,1,1,3990,5,0,1,1,10
17286,              rising_sun,1,1,3723,5,0,1,1,10
17287,            boomerang_+1,1,1,450,5,0,1,1,10
17288,             wingedge_+1,1,1,1582,5,0,1,1,10
17289,              chakram_+1,1,1,1828,5,0,1,1,10
17290,        coarse_boomerang,1,1,120,5,0,1,1,10
17291,         flame_boomerang,1,1,1152,5,0,1,1,10
17292,          long_boomerang,1,1,2948,5,0,1,1,10
17293,          yagudo_freezer,1,1,136,5,0,1,1,10
17294,              comet_tail,1,1,9384,5,0,1,1,10
17295,           rising_sun_+1,1,1,4653,5,0,1,1,10
17296,                  pebble,1,1,1,5,1,1,99,10
17297,           throwing_coin,1,1,1,5,1,1,12,10
17298,                 tathlum,1,1,40,5,1,1,3960,10
17299,              astragalos,1,1,42,5,1,1,4158,10
17300,         platinum_bullet,1,1,37,5,1,1,3663,10
17301,                shuriken,1,1,10,5,1,1,990,10
17302,           juji_shuriken,1,1,15,5,1,1,1485,10
17303,          manji_shuriken,1,1,21,5,1,1,2079,10
17304,           fuma_shuriken,1,1,50,5,1,1,4950,10
17305,             cluster_arm,1,1,459,5,1,1,5508,10
17306,               snoll_arm,1,1,300,5,1,1,3600,10
17307,                    dart,1,1,2,5,1,1,198,10
17308,                 hawkeye,1,1,9,5,1,1,891,10
17309,                pinwheel,1,1,30,5,1,1,2970,10
17310,                     hyo,1,1,51,5,1,1,5049,10
17311,                 dart_+1,1,1,2,5,1,1,198,10
17312,             iron_bullet,1,1,36,5,1,1,3564,10
17313,                 grenade,1,1,165,5,1,1,1980,10
17314,           quake_grenade,1,1,410,5,1,1,4920,10
17315,            riot_grenade,1,1,600,5,1,1,7200,10
17316,                bomb_arm,1,1,150,5,1,1,1800,10
17317,              gold_arrow,1,1,10,5,1,1,990,10
17318,            wooden_arrow,1,1,1,5,1,1,99,10
17319,              bone_arrow,1,1,1,5,1,1,99,10
17320,              iron_arrow,1,1,1,5,1,1,99,10
17321,            silver_arrow,1,1,3,5,1,1,297,10
17322,              fire_arrow,1,1,21,5,1,1,2079,10
17323,               ice_arrow,1,1,14,5,1,1,1386,10
17324,         lightning_arrow,1,1,14,5,1,1,1386,10
17325,            kabura_arrow,1,1,15,5,1,1,1485,10
17330,             stone_arrow,1,1,1,5,1,1,99,10
17331,               old_arrow,1,1,1,5,1,1,99,10
17332,              fang_arrow,1,1,6,5,1,1,594,10
17333,              rune_arrow,1,1,1200,5,1,1,14400,10
17334,          platinum_arrow,1,1,10,5,1,1,990,10
17335,              rusty_bolt,1,1,4598,5,1,1,7605,10
17336,           crossbow_bolt,1,1,1,5,1,1,99,10
17337,            mythril_bolt,1,1,6,5,1,1,594,10
17338,          darksteel_bolt,1,1,9,5,1,1,891,10
17339,             bronze_bolt,1,1,1,5,1,1,99,10
17340,                  bullet,1,1,10,5,1,1,990,10
17341,           silver_bullet,1,1,31,5,1,1,3069,10
17342,            cannon_shell,1,1,100,5,1,1,1200,10
17343,           bronze_bullet,1,1,3,5,1,1,297,10
17344,                cornette,1,1,61,5,0,1,1,10
17345,                   flute,1,1,12,5,0,1,1,10
17346,             siren_flute,1,1,1431,5,0,1,1,10
17347,                 piccolo,1,1,220,5,0,1,1,10
17348,             traversiere,1,1,2100,5,0,1,1,10
17349,          faerie_piccolo,1,1,2500,5,0,1,1,10
17350,            angels_flute,1,1,1230,5,0,1,1,10
17351,                gemshorn,1,1,860,5,0,1,1,10
17352,                    horn,1,1,762,5,0,1,1,10
17353,              maple_harp,1,1,12,5,0,1,1,10
17354,                    harp,1,1,500,5,0,1,1,10
17355,               rose_harp,1,1,2500,5,0,1,1,10
17356,              lamia_harp,1,1,3400,5,0,1,1,10
17357,              ebony_harp,1,1,4753,5,0,1,1,10
17359,             mythic_harp,1,1,7140,5,0,1,1,10
17361,                crumhorn,1,1,1789,5,0,1,1,10
17362,                  shofar,1,1,4500,5,0,1,1,10
17364,         cythara_anglica,1,1,5697,5,0,1,1,10
17365,             frenzy_fife,1,1,6237,5,0,1,1,10
17366,              marys_horn,1,1,500,5,0,1,1,10
17367,           ryl.spr._horn,1,1,900,5,0,1,1,10
17368,              piccolo_+1,1,1,264,5,0,1,1,10
17369,             cornette_+1,1,1,74,5,0,1,1,10
17370,             gemshorn_+1,1,1,1001,5,0,1,1,10
17371,                 horn_+1,1,1,840,5,0,1,1,10
17372,                flute_+1,1,1,15,5,0,1,1,10
17373,           maple_harp_+1,1,1,15,5,0,1,1,10
17374,                 harp_+1,1,1,638,5,0,1,1,10
17375,          traversiere_+1,1,1,2444,5,0,1,1,10
17376,            rose_harp_+1,1,1,3000,5,0,1,1,10
17377,             crumhorn_+1,1,1,2236,5,0,1,1,10
17378,         angels_flute_+1,1,1,1537,5,0,1,1,10
17379,           hamelin_flute,1,1,2614,5,0,1,1,10
17380,       mithran_fish._rod,1,1,1513,5,0,1,1,10
17381,       comp._fishing_rod,1,1,1892,5,0,1,1,10
17382,        s.h._fishing_rod,1,1,2156,5,0,1,1,10
17383,             clothespole,1,1,516,5,0,1,1,10
17384,        carbon_fish._rod,1,1,2146,5,0,1,1,10
17385,      glass_fiber_f._rod,1,1,1473,5,0,1,1,10
17386,        lu_shangs_f._rod,1,1,4500,5,0,1,1,10
17387,         tarutaru_f._rod,1,1,878,5,0,1,1,10
17388,        fastwater_f._rod,1,1,285,5,0,1,1,10
17389,        bamboo_fish._rod,1,1,137,5,0,1,1,10
17390,         yew_fishing_rod,1,1,59,5,0,1,1,10
17391,        willow_fish._rod,1,1,18,5,0,1,1,10
17392,          sliced_sardine,1,1,54,5,1,1,5346,10
17393,              sliced_cod,1,1,57,5,1,1,5643,10
17394,          peeled_lobster,1,1,66,5,1,1,6534,10
17395,                 lugworm,1,1,1,5,1,1,99,10
17396,             little_worm,1,1,1,5,1,1,99,10
17397,               shell_bug,1,1,17,5,1,1,204,10
17398,               rogue_rig,1,1,870,5,0,1,1,10
17399,              sabiki_rig,1,1,532,5,0,1,1,10
17400,          sinking_minnow,1,1,172,5,0,1,1,10
17401,             lizard_lure,1,1,229,5,0,1,1,10
17402,             shrimp_lure,1,1,191,5,0,1,1,10
17403,               frog_lure,1,1,100,5,0,1,1,10
17404,               worm_lure,1,1,116,5,0,1,1,10
17405,                fly_lure,1,1,120,5,0,1,1,10
17407,                  minnow,1,1,81,5,0,1,1,10
17408,           great_club_+1,1,1,1407,5,0,1,1,10
17409,          mythril_rod_+1,1,1,996,5,0,1,1,10
17410,             bone_rod_+1,1,1,1402,5,0,1,1,10
17411,            holy_mace_+1,1,1,3877,5,0,1,1,10
17412,             wild_cudgel,1,1,302,5,0,1,1,10
17413,            hermits_wand,1,1,391,5,0,1,1,10
17414,              pixie_mace,1,1,2095,5,0,1,1,10
17415,             shellbuster,1,1,98,5,0,1,1,10
17416,          arcana_breaker,1,1,7790,5,0,1,1,10
17417,            rabbit_stick,1,1,226,5,0,1,1,10
17418,          moonlight_wand,1,1,678,5,0,1,1,10
17419,           artemiss_wand,1,1,1436,5,0,1,1,10
17420,            selenes_wand,1,1,1583,5,0,1,1,10
17421,          moonwatch_wand,1,1,3352,5,0,1,1,10
17424,             spiked_club,1,1,300,5,0,1,1,10
17425,          spiked_club_+1,1,1,375,5,0,1,1,10
17426,            replica_maul,1,1,14,5,0,1,1,10
17427,           ebony_wand_+1,1,1,3391,5,0,1,1,10
17428,       darksteel_mace_+1,1,1,6168,5,0,1,1,10
17429,           dominion_mace,1,1,2668,5,0,1,1,10
17430,                fey_wand,1,1,2623,5,0,1,1,10
17431,        platinum_mace_+1,1,1,3787,5,0,1,1,10
17432,       darksteel_maul_+1,1,1,7515,5,0,1,1,10
17433,          mythic_wand_+1,1,1,3108,5,0,1,1,10
17434,            holy_wand_+1,1,1,3787,5,0,1,1,10
17435,        darksteel_rod_+1,1,1,3447,5,0,1,1,10
17436,         platinum_rod_+1,1,1,3957,5,0,1,1,10
17440,             kraken_club,1,1,10000000,1,0,1,1,10
17441,           eremites_wand,1,1,564,5,0,1,1,10
17442,        eremites_wand_+1,1,1,705,5,0,1,1,10
17443,             thoths_wand,1,1,4125,5,0,1,1,10
17444,        windurstian_club,1,1,678,5,0,1,1,10
17445,         federation_club,1,1,678,5,0,1,1,10
17446,            t.m._wand_+1,1,1,2465,5,0,1,1,10
17447,            t.m._wand_+2,1,1,3081,5,0,1,1,10
17448,         san_dorian_mace,1,1,1537,5,0,1,1,10
17449,            kingdom_mace,1,1,1537,5,0,1,1,10
17450,            healing_mace,1,1,2351,5,0,1,1,10
17452,         bastokan_hammer,1,1,1040,5,0,1,1,10
17453,         republic_hammer,1,1,1040,5,0,1,1,10
17457,            snr.msk._rod,1,1,3211,5,0,1,1,10
17458,           rsv.cpt._mace,1,1,3211,5,0,1,1,10
17459,              scepter_+1,1,1,4070,5,0,1,1,10
17460,             buzdygan_+1,1,1,4013,5,0,1,1,10
17461,                rune_rod,1,1,12000,5,0,1,1,10
17462,            platoon_mace,1,1,1022,5,0,1,1,10
17463,             sealed_mace,1,1,1340,5,0,1,1,10
17464,          purgatory_mace,1,1,3166,5,0,1,1,10
17465,           mighty_cudgel,1,1,3166,5,0,1,1,10
17467,            martial_wand,1,1,1875,5,0,1,1,10
17468,               raise_rod,1,1,1130,5,0,1,1,10
17469,            raise_ii_rod,1,1,2532,5,0,1,1,10
17470,        pealing_buzdygan,1,1,3211,5,0,1,1,10
17471,            horrent_mace,1,1,2880,5,0,1,1,10
17472,          cross-counters,1,1,2974,5,0,1,1,10
17473,            torama_cesti,1,1,3093,5,0,1,1,10
17475,          dst._katars_+1,1,1,4386,5,0,1,1,10
17476,        cat_baghnakhs_+1,1,1,35,5,0,1,1,10
17477,           bone_patas_+1,1,1,1562,5,0,1,1,10
17479,         behem._cesti_+1,1,1,5203,5,0,1,1,10
17480,        dmd._knuckles_+1,1,1,5278,5,0,1,1,10
17481,         kaiser_knuckles,1,1,4461,5,0,1,1,10
17482,            jamadhars_+1,1,1,4535,5,0,1,1,10
17483,         venom_katars_+1,1,1,4683,5,0,1,1,10
17484,       stun_jamadhars_+1,1,1,7725,5,0,1,1,10
17485,         dragon_claws_+1,1,1,4885,5,0,1,1,10
17486,           stun_claws_+1,1,1,8100,5,0,1,1,10
17487,         corrosive_claws,1,1,3667,5,0,1,1,10
17488,         cermet_claws_+1,1,1,6539,5,0,1,1,10
17489,           gold_patas_+1,1,1,7962,5,0,1,1,10
17490,             feral_fangs,1,1,3770,5,0,1,1,10
17491,           spartan_cesti,1,1,3450,5,0,1,1,10
17493,        tropical_punches,1,1,82,5,0,1,1,10
17494,         trp._punches_+1,1,1,110,5,0,1,1,10
17495,        san_dorian_cesti,1,1,892,5,0,1,1,10
17496,           kingdom_cesti,1,1,321,5,0,1,1,10
17497,          win._baghnakhs,1,1,308,5,0,1,1,10
17498,          fed._baghnakhs,1,1,359,5,0,1,1,10
17499,           bas._knuckles,1,1,268,5,0,1,1,10
17500,       republic_knuckles,1,1,316,5,0,1,1,10
17501,           t.m._hooks_+1,1,1,3717,5,0,1,1,10
17502,           t.m._hooks_+2,1,1,5185,5,0,1,1,10
17505,        narasimhas_cesti,1,1,3985,5,0,1,1,10
17506,           vishnus_cesti,1,1,3985,5,0,1,1,10
17508,       mst.cst.baghnakhs,1,1,4223,5,0,1,1,10
17512,         hydro_baghnakhs,1,1,654,5,0,1,1,10
17513,        hyd.baghnakhs_+1,1,1,817,5,0,1,1,10
17514,             hydro_claws,1,1,3328,5,0,1,1,10
17515,          hydro_claws_+1,1,1,4160,5,0,1,1,10
17516,             hydro_patas,1,1,2601,5,0,1,1,10
17517,          hydro_patas_+1,1,1,3251,5,0,1,1,10
17518,             manoples_+1,1,1,5501,5,0,1,1,10
17519,           platoon_cesti,1,1,1189,5,0,1,1,10
17520,             heavy_staff,1,1,8751,5,0,1,1,10
17521,        mahogany_pole_+1,1,1,9817,5,0,1,1,10
17522,             pride_staff,1,1,7861,5,0,1,1,10
17523,            quarterstaff,1,1,1050,5,0,1,1,10
17524,          footmans_staff,1,1,6674,5,0,1,1,10
17525,           ebony_pole_+1,1,1,5421,5,0,1,1,10
17526,          mythic_pole_+1,1,1,6072,5,0,1,1,10
17528,            astral_signa,1,1,14238,5,0,1,1,10
17529,           sunlight_pole,1,1,7713,5,0,1,1,10
17530,           mst.cst._pole,1,1,10531,5,0,1,1,10
17533,             whale_staff,1,1,1862,5,0,1,1,10
17534,          whale_staff_+1,1,1,2327,5,0,1,1,10
17535,        windurstian_pole,1,1,3411,5,0,1,1,10
17536,         federation_pole,1,1,4263,5,0,1,1,10
17537,       windurstian_staff,1,1,2224,5,0,1,1,10
17538,        federation_staff,1,1,2780,5,0,1,1,10
17539,            msk._pole_+1,1,1,8500,5,0,1,1,10
17540,            msk._pole_+2,1,1,10625,5,0,1,1,10
17541,          bastokan_staff,1,1,216,5,0,1,1,10
17542,          republic_staff,1,1,270,5,0,1,1,10
17543,            battle_staff,1,1,679,5,0,1,1,10
17544,         battle_staff_+1,1,1,848,5,0,1,1,10
17545,              fire_staff,1,1,7250,5,0,1,1,10
17546,           vulcans_staff,1,1,7975,5,0,1,1,10
17547,               ice_staff,1,1,7250,5,0,1,1,10
17548,           aquilos_staff,1,1,7975,5,0,1,1,10
17549,              wind_staff,1,1,7250,5,0,1,1,10
17550,           austers_staff,1,1,7975,5,0,1,1,10
17551,             earth_staff,1,1,7250,5,0,1,1,10
17552,            terras_staff,1,1,7975,5,0,1,1,10
17553,           thunder_staff,1,1,7250,5,0,1,1,10
17554,          jupiters_staff,1,1,7975,5,0,1,1,10
17555,             water_staff,1,1,7250,5,0,1,1,10
17556,          neptunes_staff,1,1,7975,5,0,1,1,10
17557,             light_staff,1,1,7250,5,0,1,1,10
17558,           apollos_staff,1,1,7975,5,0,1,1,10
17559,              dark_staff,1,1,7250,5,0,1,1,10
17560,            plutos_staff,1,1,7975,5,0,1,1,10
17561,         revenging_staff,1,1,3937,5,0,1,1,10
17562,           rvg._staff_+1,1,1,5250,5,0,1,1,10
17568,       eight-sd._pole_+1,1,1,1455,5,0,1,1,10
17569,           iron-splitter,1,1,3853,5,0,1,1,10
17570,        iron-splitter_+1,1,1,4816,5,0,1,1,10
17571,            platoon_pole,1,1,1025,5,0,1,1,10
17572,             dusky_staff,1,1,2050,5,0,1,1,10
17573,            himmel_stock,1,1,2040,5,0,1,1,10
17574,         archalauss_pole,1,1,8899,5,0,1,1,10
